ZCTA5,Zip_name,Population_18andOver,Pct_Civilian_Unemployed,Pct_BelowPoverty_18andOver,Pct_Population_Male_18andOver,Pct_Population_65andOver,Pct_Population_Male_65andOver,Pct_Population_Female_65andOver,Pct_Black_18andOver,Pct_Black_Male_18andOver,Pct_Black_Female_18andOver,Pct_Black_65andOver,Pct_Black_Male_65andOver,Pct_Black_Female_65andOver,Pct_White_18andOver,Pct_White_Male_18andOver,Pct_White_Female_18andOver,Pct_White_65andOver,Pct_White_Male_65andOver,Pct_White_Female_65andOver,Pct_Hisp_18andOver,Pct_Hisp_Male_18andOver,Pct_Hisp_Female_18andOver,Pct_Hisp_65andOver,Pct_Hisp_Male_65andOver,Pct_Hisp_Female_65andOver,BINGE_CrudePrev,CSMOKING_CrudePrev,OBESITY_CrudePrev,Median_Household_Income,ZCTA_pm2_5,sdi_score,case_n_18plus
20181,ZCTA5 20181,7012,3.1,3.0233884768967485,48.2030804335425,18.92470051340559,9.241300627495722,9.683399885909868,3.87906446092413,2.025099828864803,1.8539646320593266,0.7701083856246435,0.3850541928123217,0.3850541928123217,90.21677124928694,43.42555618938962,46.79121505989732,16.357672561323444,8.271534512264688,8.086138049058757,9.369652025099828,4.19281232173417,5.176839703365659,2.6811180832857957,1.1409013120365088,1.540216771249287,17.1,14.7,32.4,133902,7.84881959212506,5,27
20184,ZCTA5 20184,544,6.1,2.941176470588235,41.911764705882355,29.963235294117645,12.5,17.463235294117645,16.911764705882355,7.169117647058823,9.742647058823529,7.169117647058823,7.169117647058823,0,83.08823529411765,34.74264705882353,48.345588235294116,22.794117647058822,5.330882352941177,17.463235294117645,0,0,0,0,0,0,14.5,13.8,28.6,72163,7.54037579486928,28,4
20186,ZCTA5 20186,11611,3.8,5.936920222634509,45.71527000258376,25.415554215829815,10.713978124192575,14.701576091637241,7.613469985358712,3.5655843596589443,4.0478856256997675,2.23925587804668,1.1626905520626991,1.0765653259839807,87.96830591680303,40.21186805615365,47.756437860649385,22.271983463956595,9.068986306089053,13.202997157867538,5.9684781672551885,2.454568943243476,3.513909224011713,0.9818275772973903,0.43923865300146414,0.5425889242959263,16.1,15.3,29.7,84327,7.48530657225173,21,61
20187,ZCTA5 20187,12965,3.4,3.740840725028924,49.340532202082535,17.932896259159275,8.229849595063634,9.703046664095643,7.867335133050521,3.6637099884303894,4.203625144620131,0.9409949865021212,0.393366756652526,0.5476282298495951,88.9317392981103,44.78210566910914,44.14963362900116,16.189741612032396,7.674508291554185,8.51523332047821,4.118781334361743,2.5761666023910528,1.5426147319706902,0.2776706517547243,0.11569610489780179,0.16197454685692247,17.1,15.2,29.5,126532,7.6742152787651,2,50
20190,ZCTA5 20190,15876,2.6,9.32380289708394,48.30561854371378,18.890148652053416,8.056185437137819,10.833963214915595,9.051398337112623,4.4343663391282435,4.6170319979843795,0.7306626354245402,0.327538422776518,0.40312421264802223,74.69765684051399,35.92214663643235,38.775510204081634,15.847820609725371,6.6893424036281175,9.158478206097254,11.394557823129253,5.410682791635173,5.98387503149408,1.2975560594608213,0.28974552784076596,1.0078105316200554,16.1,11,22.8,106929,8.32499054127446,40,33
20191,ZCTA5 20191,23485,4.8,5.641899084522035,46.885245901639344,20.136257185437515,8.554396423248882,11.581860762188631,11.824568873749202,5.624866936342346,6.199701937406855,0.9750904832872047,0.2725143708750266,0.702576112412178,71.43708750266129,33.893974877581435,37.543112625079836,16.504151586118798,7.162018309559293,9.342133276559505,12.701724505003192,6.621247604854162,6.080476900149032,1.3540557802852884,0.6855439642324889,0.6685118160527996,15.8,11.7,23.8,116842,8.30531360653568,29,42
20194,ZCTA5 20194,9884,4.5,2.984621610683934,46.7523269931202,14.81181707810603,7.0113314447592074,7.800485633346824,3.358963982193444,1.5176042088223392,1.8413597733711047,0.5058680696074463,0.36422501011736136,0.141643059490085,82.87130716309187,39.26547956292999,43.60582760016188,13.334682314852287,6.292998785916633,7.041683528935653,5.200323755564549,2.235936867664913,2.964386887899636,0.2934034803723189,0.18211250505868068,0.11129097531363821,17.5,9.4,21.4,128859,8.30238625273115,7,10
20197,ZCTA5 20197,1422,10.4,2.7426160337552745,50.773558368495074,14.838255977496484,6.047819971870605,8.790436005625878,0,0,0,0,0,0,94.65541490857946,47.11673699015471,47.53867791842475,14.556962025316455,6.047819971870605,8.509142053445851,2.180028129395218,1.0548523206751055,1.1251758087201125,0,0,0,15.4,12.4,25.4,149545,7.89381867603152,3,5
20198,ZCTA5 20198,1750,1.8,8.228571428571428,46.22857142857143,31.942857142857147,15.6,16.34285714285714,3.371428571428572,0,3.371428571428572,3.371428571428572,0,3.371428571428572,94.91428571428571,44.91428571428571,50,27.82857142857143,14.857142857142858,12.971428571428573,11.028571428571428,6.057142857142858,4.9714285714285715,0,0,0,15.7,15.7,30.9,84792,7.48385977109223,19,3
22003,ZCTA5 22003,46230,4.8,7.927443000306332,49.67337226908934,18.780012978585333,8.26519576032879,10.514817218256542,6.322734155310404,3.1473069435431538,3.1754272117672504,0.3569110966904607,0.16872160934458144,0.18818948734587929,58.139736102098205,29.175859831278387,28.963876270819817,13.871944624702573,6.285961496863508,7.585983127839066,25.156824572788235,12.660609993510707,12.496214579277526,1.6439541423318191,0.6835388276011248,0.9604153147306943,13.8,13.2,23.4,101850,8.38335398972041,49,97
