Pct_BelowPoverty_18andOver,Pct_Population_Male_65andOver,Pct_Population_Female_65andOver,Pct_Black_Female_65andOver,Pct_White_65andOver,Pct_White_Male_65andOver,Pct_Hisp_65andOver,Pct_Hisp_Female_65andOver,BINGE_CrudePrev,CSMOKING_CrudePrev,OBESITY_CrudePrev,Median_Household_Income,ZCTA_pm2_5,sdi_score,Pct_White_Male_Between18and65,Pct_White_Female_Between18and65,Pct_Black_Female_Between18and65,Pct_Hisp_Male_Between18and65,Pct_Hisp_Female_Between18and65
10.945890128046262,9.954564229657166,7.765386204047914,0.0,13.052457662123093,5.617513424204874,0.53696819496076,0.53696819496076,17.5,24.1,36.8,61429.0,7.60045328110807,47.0,38.166047087980175,35.5638166047088,3.634861627426683,0.7847996695580339,1.9826517967781907
5.487995010913627,13.314624259432492,15.060804490177738,0.0,28.375428749610226,13.314624259432492,0.2806361085126286,0.0,15.7,18.3,33.2,69629.0,6.8035441510112,12.0,38.07296538821328,32.616152167134395,0.062363579669473,0.0935453695042095,0.0
4.664634146341464,9.146341463414634,10.121951219512196,0.426829268292683,18.841463414634145,9.146341463414634,0.274390243902439,0.274390243902439,19.2,19.7,31.7,82471.0,6.66824781420765,9.0,38.90243902439025,35.609756097560975,1.615853658536586,0.853658536585366,1.0670731707317074
27.673652987385505,5.239206534422404,7.018669778296383,1.2281213535589264,9.839556592765462,4.466161026837806,0.0350058343057176,0.0350058343057176,19.1,16.6,26.6,63339.0,7.31793123195339,69.0,31.341890315052503,30.845974329054837,6.324387397899651,2.514585764294049,1.4819136522753793
8.228571428571428,15.6,16.34285714285714,3.371428571428572,27.82857142857143,14.857142857142858,0.0,0.0,15.7,15.7,30.9,84792.0,7.48385977109223,19.0,30.057142857142853,37.028571428571425,0.0,6.057142857142858,4.9714285714285715
10.41511541325391,4.560685033507074,3.7788533134772897,0.9400595681310498,4.951600893521966,2.447877885331348,1.154132539091586,0.3723008190618019,16.0,17.9,38.9,89886.0,7.94008597920945,64.0,14.929262844378258,16.8186895011169,23.101265822784818,9.149292628443783,11.22486969471333
4.275232996232401,6.579417013682331,8.891532817767201,1.0350981558596075,11.06484235574063,5.096172912948642,0.9994051160023796,0.6028157842554035,16.1,12.3,23.7,123791.0,8.2865892031317,16.0,24.901844140392623,25.99643069601428,7.586753916319649,6.353361094586555,7.186198691255204
4.446849560020705,5.115053409251329,5.976189355795022,0.6587925274104748,8.24902357536116,4.159804244506141,0.9693661474754128,0.6917321537809985,18.7,15.9,31.9,108147.0,7.79897194715423,13.0,28.44572020140229,29.14686367700343,7.924332972565997,7.580819726130535,5.322102489294621
14.022988505747128,4.083840432724814,5.895875591615956,2.244759972954699,4.503042596348885,1.757944557133198,0.5949966193373901,0.486815415821501,16.0,17.5,38.4,70822.0,7.93570389012285,82.0,20.121703853955378,17.471264367816094,18.45841784989858,10.331304935767411,9.77687626774848
4.4303115231216985,11.051559652695897,12.991746167863653,0.1607889377210848,23.28223818201308,10.66566620216529,0.2036659877800407,0.1286311501768678,17.4,15.2,30.0,97146.0,7.27082734367134,9.0,36.349019187479904,35.8559331118019,0.3644549255011254,1.0183299389002036,1.0826455139886375
14.58917244431332,9.451999461424531,11.633230106368655,0.0,20.15618688568736,8.873030833445537,0.2962165073380907,0.1481082536690453,16.9,22.8,33.2,41201.0,8.24235552030176,64.0,37.70028275212064,37.29635115120506,0.6328261747677393,0.0403931600915579,0.2827521206409048
16.392020815264527,11.383347788378144,13.876843018213355,1.5394622723330442,21.227233304423244,9.236773633998268,0.0,0.0,14.2,24.7,38.5,45592.0,8.36194261839826,63.0,27.10320901994796,31.092801387684297,7.372072853425846,1.5394622723330442,2.385082393755421
5.453496422801754,6.480199390750485,7.472537616542048,0.7961783439490446,11.287270377550078,5.243238253484723,1.2069602141604356,0.7154066278962429,16.7,14.7,34.4,100585.0,8.07982359794039,23.0,23.73996122957629,25.362318840579707,11.38419643681344,8.178713191175113,7.758700267700544
26.103646833013432,23.224568138195774,15.035188739603328,0.0,36.916186820217526,21.8809980806142,0.0,0.0,14.6,20.8,35.4,30795.0,6.94670179974513,84.0,22.392834293026237,34.548944337811896,0.0639795265515035,1.0876519513755598,0.0
5.304829770387965,13.618368962787017,18.131433095803644,0.9501187648456058,29.216152019002372,12.03483768804434,2.6128266033254155,1.187648456057007,16.4,12.8,28.4,59844.0,7.27949741827805,7.0,28.899445764053837,33.25415676959621,2.6920031670625493,0.4750593824228029,0.0
12.5,15.625,21.875,0.0,37.5,15.625,0.0,0.0,14.6,18.8,35.0,52083.0,7.18801338923012,34.0,24.47916666666667,32.8125,0.0,0.0,0.0
0.0,11.965811965811966,19.230769230769234,0.0,31.196581196581196,11.965811965811966,0.0,0.0,13.4,22.7,34.5,45000.0,6.53478248648007,4.0,38.24786324786325,22.649572649572647,0.0,0.0,7.905982905982905
7.647731605032406,6.989776599772814,8.99659219992427,1.4161302536917837,13.494888299886409,6.012873911397198,0.0,0.0,23.8,12.2,23.4,74096.0,8.27238893100314,24.0,32.98750473305566,40.378644452858765,3.657705414615676,1.067777357061719,0.7800075728890572
6.21301775147929,15.828402366863903,12.57396449704142,0.0,28.402366863905325,15.828402366863903,0.0,0.0,14.8,22.1,34.6,51750.0,7.05639605614094,18.0,35.946745562130175,34.46745562130178,0.0,2.366863905325444,0.591715976331361
